ArrayID	Name	BitVector
NOC4L	NOC4L: 	102210
NOD2	NOD2: 	020022
NOL10	NOL10: 	212200
NOL3	NOL3: 	020022
NOL6	NOL6: 	202200
NOL7	NOL7: 	211200
NOM1	NOM1: 	211200
NOMO1	NOMO1: 	202200
NOMO2	NOMO2: 	202200
NOMO3	NOMO3: 	202200
NOP10	NOP10: 	201200
NOP14-AS1	NOP14-AS1: 	202200
NOP56	NOP56: 	202200
NPAS1	NPAS1: 	020022
NPAT	NPAT: 	212200
NPBWR1	NPBWR1: 	202200
NPC1	NPC1: 	112101
NPC1L1	NPC1L1: 	202200
NPC2	NPC2: 	201200
NPFFR1	NPFFR1: 	202200
NPHP1	NPHP1: 	202200
NPIPB13	NPIPB13: 	202200
NPIPB2	NPIPB2: 	202200
NPIPB6	NPIPB6: 	202200
NPM2	NPM2: 	020022
NPM3	NPM3: 	020022
NPNT	NPNT: 	020022
NPR2	NPR2: 	020022
NPRL2	NPRL2: 	212200
NPTN	NPTN: 	202200
NPY1R	NPY1R: 	202200
NR1D1	NR1D1: 	202201
NR1D2	NR1D2: 	202200
NR1H3	NR1H3: 	211200
NR2C2	NR2C2: 	202200
NR2F2	NR2F2: 	202200
NR2F2-AS1	NR2F2-AS1: 	202200
NR3C2	NR3C2: 	212200
NR4A2	NR4A2: 	202200
NR6A1	NR6A1: 	202200
NRARP	NRARP: 	020022
NRBP1	NRBP1: 	202200
NRF1	NRF1: 	212200
NRG1	NRG1: 	020022
NRIP3	NRIP3: 	020022
NRP2	NRP2: 	202200
NSG1	NSG1: 	020022
NSMAF	NSMAF: 	020022
NSUN3	NSUN3: 	202200
NSUN5	NSUN5: 	202200
NSUN5P1	NSUN5P1: 	202200
NSUN5P2	NSUN5P2: 	202200
NSUN6	NSUN6: 	212200
NSUN7	NSUN7: 	202200
NT5C3A	NT5C3A: 	020022
NT5DC1	NT5DC1: 	202200
NT5DC2	NT5DC2: 	020022
NT5E	NT5E: 	202200
NTN4	NTN4: 	202200
NTN5	NTN5: 	202200
NTPCR	NTPCR: 	211200
NUAK2	NUAK2: 	010012
NUB1	NUB1: 	202200
NUBPL	NUBPL: 	202200
NUCB1	NUCB1: 	201200
NUCKS1	NUCKS1: 	211200
NUDCD1	NUDCD1: 	211200
NUDT11	NUDT11: 	020022
NUDT13	NUDT13: 	202200
NUDT14	NUDT14: 	020022
NUDT17	NUDT17: 	202200
NUDT18	NUDT18: 	202200
NUDT2	NUDT2: 	201200
NUDT5	NUDT5: 	201200
NUDT6	NUDT6: 	202200
NUDT8	NUDT8: 	020022
NUF2	NUF2: 	020022
NUFIP2	NUFIP2: 	212101
NUMBL	NUMBL: 	102201
NUP107	NUP107: 	202200
NUP133	NUP133: 	212200
NUP155	NUP155: 	212200
NUP42	NUP42: 	212200
NUP43	NUP43: 	212200
NUP54	NUP54: 	201200
NUP58	NUP58: 	212200
NUP62	NUP62: 	202210
NUPR1	NUPR1: 	020022
NUSAP1	NUSAP1: 	020021
NUTM1	NUTM1: 	202200
NUTM2A	NUTM2A: 	202200
NUTM2B	NUTM2B: 	202200
NVL	NVL: 	212100
NWD1	NWD1: 	202200
NXF1	NXF1: 	202200
NXPH3	NXPH3: 	020022
NXT2	NXT2: 	212200
OARD1	OARD1: 	212200
OAT	OAT: 	211200
OAZ1	OAZ1: 	211200
OAZ3	OAZ3: 	202200
OBI1	OBI1: 	212100
OBSCN	OBSCN: 	020022
OBSL1	OBSL1: 	020022
OCIAD1	OCIAD1: 	202200
OCIAD1-AS1	OCIAD1-AS1: 	202200
OCIAD2	OCIAD2: 	201200
OCLN	OCLN: 	212200
OCLNP1	OCLNP1: 	212200
ODR4	ODR4: 	212100
OFD1	OFD1: 	202110
OGFOD1	OGFOD1: 	212200
OGFOD2	OGFOD2: 	202200
OGFR	OGFR: 	202200
OIP5	OIP5: 	020022
OLFM2	OLFM2: 	020022
OLFML2A	OLFML2A: 	011022
OLMALINC	OLMALINC: 	202210
OMA1	OMA1: 	212200
OPHN1	OPHN1: 	202200
OPN3	OPN3: 	202200
OR10H1	OR10H1: 	202200
OR2A4	OR2A4: 	202200
OR2A7	OR2A7: 	202200
OR2A9P	OR2A9P: 	202210
ORAI1	ORAI1: 	020022
ORC2	ORC2: 	112100
ORC3	ORC3: 	202200
ORC4	ORC4: 	212200
ORMDL3	ORMDL3: 	202200
OS9	OS9: 	202200
OSBPL3	OSBPL3: 	202200
OSBPL5	OSBPL5: 	020022
OSBPL6	OSBPL6: 	021011
OSCP1	OSCP1: 	202200
OSGEP	OSGEP: 	212200
OSGEPL1	OSGEPL1: 	212200
OSGIN2	OSGIN2: 	212200
OSR2	OSR2: 	202200
OTUB2	OTUB2: 	020012
OTUD3	OTUD3: 	202200
OTUD4	OTUD4: 	202200
OTUD6B	OTUD6B: 	212200
OTUD7B	OTUD7B: 	202200
OVCH2	OVCH2: 	020022
OVGP1	OVGP1: 	202200
OVOL1	OVOL1: 	010012
OVOL2	OVOL2: 	021112
OXA1L	OXA1L: 	202200
OXCT1	OXCT1: 	020022
OXLD1	OXLD1: 	101210
OXR1	OXR1: 	202100
OXTR	OXTR: 	202200
P2RX5-TAX1BP3	P2RX5-TAX1BP3: 	202200
P2RY1	P2RY1: 	020022
P2RY11	P2RY11: 	202200
P3H1	P3H1: 	202210
P4HA1	P4HA1: 	202200
P4HTM	P4HTM: 	202200
PABPC1	PABPC1: 	020022
PABPC3	PABPC3: 	020022
PABPC4L	PABPC4L: 	020022
PABPN1	PABPN1: 	202200
PACRGL	PACRGL: 	202200
PACSIN2	PACSIN2: 	202200
PADI1	PADI1: 	020022
PAFAH1B2	PAFAH1B2: 	202200
PAG1	PAG1: 	020022
PAGR1	PAGR1: 	202200
PAICS	PAICS: 	021111
PAK2	PAK2: 	212100
PALB2	PALB2: 	211200
PALD1	PALD1: 	020022
PALM2AKAP2	PALM2AKAP2: 	020022
PALMD	PALMD: 	020022
PAM	PAM: 	212200
PAN2	PAN2: 	212200
PAN3	PAN3: 	212100
PANK1	PANK1: 	020022
PANK2	PANK2: 	212200
PANX1	PANX1: 	202200
PAPOLG	PAPOLG: 	202200
PAPPA	PAPPA: 	202200
PAPPA-AS1	PAPPA-AS1: 	202200
PAQR5	PAQR5: 	020022
PAQR6	PAQR6: 	202210
PAQR7	PAQR7: 	020012
PARD6G	PARD6G: 	020022
PARGP1-AGAP4	PARGP1-AGAP4: 	202200
PARM1	PARM1: 	202200
PARN	PARN: 	212200
PARP10	PARP10: 	202200
PARP12	PARP12: 	202200
PARP14	PARP14: 	202200
PARP2	PARP2: 	112100
PARP8	PARP8: 	202200
PARP9	PARP9: 	202200
PARS2	PARS2: 	202200
PART1	PART1: 	020022
PASK	PASK: 	202200
PAXBP1	PAXBP1: 	202200
PAXBP1-AS1	PAXBP1-AS1: 	202200
PAXIP1-AS1	PAXIP1-AS1: 	202200
PBK	PBK: 	020022
PBLD	PBLD: 	202200
PBX1	PBX1: 	202200
PBX2	PBX2: 	120022
PBXIP1	PBXIP1: 	202200
PC	PC: 	020022
PCBD2	PCBD2: 	202200
PCBP1-AS1	PCBP1-AS1: 	202200
PCBP4	PCBP4: 	020012
PCDH12	PCDH12: 	202200
PCDH7	PCDH7: 	020022
PCDHB13	PCDHB13: 	202200
PCDHB8	PCDHB8: 	202200
PCDHGA10	PCDHGA10: 	201111
PCDHGA11	PCDHGA11: 	202200
PCDHGB4	PCDHGB4: 	202100
PCDHGB5	PCDHGB5: 	202200
PCDHGB7	PCDHGB7: 	202210
PCGF2	PCGF2: 	212100
PCGF5	PCGF5: 	202200
PCK2	PCK2: 	020022
PCM1	PCM1: 	212200
PCMTD1	PCMTD1: 	202200
PCNA	PCNA: 	202200
PCNX3	PCNX3: 	102210
PCSK5	PCSK5: 	202200
PCSK6	PCSK6: 	020022
PCSK9	PCSK9: 	020022
PDCD2	PDCD2: 	201210
PDCD4-AS1	PDCD4-AS1: 	202200
PDCL	PDCL: 	211200
PDE12	PDE12: 	211201
PDE4C	PDE4C: 	202200
PDE6D	PDE6D: 	202200
PDE8A	PDE8A: 	202200
PDE9A	PDE9A: 	020022
PDF	PDF: 	212200
PDGFB	PDGFB: 	202200
PDHX	PDHX: 	211200
PDIA3	PDIA3: 	201210
PDIA6	PDIA6: 	201210
PDK1	PDK1: 	020022
PDK2	PDK2: 	202200
PDK3	PDK3: 	020022
PDLIM2	PDLIM2: 	020022
PDLIM5	PDLIM5: 	202200
PDP1	PDP1: 	202200
PDPK1	PDPK1: 	202200
PDPR	PDPR: 	202200
PDRG1	PDRG1: 	211200
PDS5B	PDS5B: 	202200
PDXDC1	PDXDC1: 	202200
PDZD2	PDZD2: 	020022
PDZD7	PDZD7: 	202100
PEAR1	PEAR1: 	020022
PEG13	PEG13: 	020022
PER2	PER2: 	212200
PERM1	PERM1: 	020022
PEX1	PEX1: 	212100
PEX10	PEX10: 	102210
PEX11A	PEX11A: 	201210
PEX13	PEX13: 	202200
PEX3	PEX3: 	120021
PEX6	PEX6: 	202210
PFDN1	PFDN1: 	211200
PFDN2	PFDN2: 	201200
PFDN4	PFDN4: 	202200
PFKFB1	PFKFB1: 	202200
PFN4	PFN4: 	202200
PGAP2	PGAP2: 	020021
PGAP3	PGAP3: 	202200
PGAP4	PGAP4: 	020022
PGAP6	PGAP6: 	202200
PGBD2	PGBD2: 	212200
PGBD4	PGBD4: 	202200
PGBD5	PGBD5: 	020022
PGD	PGD: 	020022
PGF	PGF: 	202200
PGLYRP2	PGLYRP2: 	020022
PGLYRP3	PGLYRP3: 	020022
PGLYRP4	PGLYRP4: 	020022
PGM1	PGM1: 	020022
PGP	PGP: 	201210
PGRMC1	PGRMC1: 	202200
PGS1	PGS1: 	202200
PHAX	PHAX: 	212200
PHC2	PHC2: 	212200
PHETA2	PHETA2: 	020022
PHF11	PHF11: 	202200
PHF12	PHF12: 	212200
PHF3	PHF3: 	212200
PHF8	PHF8: 	202200
PHGDH	PHGDH: 	020022
PHKA1	PHKA1: 	202200
PHKB	PHKB: 	212200
PHKG2	PHKG2: 	202210
PHLPP1	PHLPP1: 	202200
PHPT1	PHPT1: 	201201
PI3	PI3: 	020022
PIAS3	PIAS3: 	011022
PIBF1	PIBF1: 	202200
PICART1	PICART1: 	202200
PIDD1	PIDD1: 	202200
PIEZO1	PIEZO1: 	102200
PIGA	PIGA: 	201110
PIGK	PIGK: 	202200
PIGL	PIGL: 	112200
PIGP	PIGP: 	202200
PIGQ	PIGQ: 	202200
PIGS	PIGS: 	202200
PIGT	PIGT: 	202200
PIGV	PIGV: 	202200
PIH1D1	PIH1D1: 	202200
PIH1D2	PIH1D2: 	202200
PIK3C2A	PIK3C2A: 	212101
PIK3C2B	PIK3C2B: 	020022
PIK3C3	PIK3C3: 	211200
PIK3R4	PIK3R4: 	212100
PIKFYVE	PIKFYVE: 	212200
PILRA	PILRA: 	202200
PIM1	PIM1: 	020012
PIM3	PIM3: 	202201
PINK1	PINK1: 	102200
PINK1-AS	PINK1-AS: 	202200
PIP4K2C	PIP4K2C: 	202200
PIP4P1	PIP4P1: 	202200
PIP5K1C	PIP5K1C: 	202200
PIR	PIR: 	020122
PITPNC1	PITPNC1: 	202201
PITPNM2	PITPNM2: 	202200
PITPNM3	PITPNM3: 	020022
PJA1	PJA1: 	201200
PKD1L2	PKD1L2: 	202200
PKN2	PKN2: 	202200
PKNOX1	PKNOX1: 	202200
PKP1	PKP1: 	020022
PKP3	PKP3: 	020022
PLA2G10	PLA2G10: 	202200
PLA2G15	PLA2G15: 	202200
PLA2G2F	PLA2G2F: 	020022
PLA2G3	PLA2G3: 	020022
PLA2G4A	PLA2G4A: 	020022
PLA2G4B	PLA2G4B: 	020022
PLA2G4D	PLA2G4D: 	020022
PLA2G4E	PLA2G4E: 	020022
PLA2G4E-AS1	PLA2G4E-AS1: 	020022
PLA2G4F	PLA2G4F: 	020022
PLA2R1	PLA2R1: 	020022
PLAAT3	PLAAT3: 	102200
PLAG1	PLAG1: 	202200
PLAGL1	PLAGL1: 	020022
PLAUR	PLAUR: 	202200
PLBD1	PLBD1: 	020022
PLBD1-AS1	PLBD1-AS1: 	020022
PLBD2	PLBD2: 	102210
PLCD1	PLCD1: 	020022
PLCG1	PLCG1: 	021021
PLCXD1	PLCXD1: 	020022
PLD2	PLD2: 	020022
PLD6	PLD6: 	202200
PLEKHA2	PLEKHA2: 	020022
PLEKHA3	PLEKHA3: 	202200
PLEKHA4	PLEKHA4: 	020022
PLEKHA7	PLEKHA7: 	202200
PLEKHB2	PLEKHB2: 	202200
PLEKHG3	PLEKHG3: 	202200
PLEKHG5	PLEKHG5: 	020022
PLEKHJ1	PLEKHJ1: 	202210
PLG	PLG: 	020022
PLGLB1	PLGLB1: 	202200
PLGLB2	PLGLB2: 	202200
PLIN1	PLIN1: 	202200
PLIN4	PLIN4: 	202200
PLK2	PLK2: 	212100
PLK4	PLK4: 	020022
PLK5	PLK5: 	202200
PLLP	PLLP: 	201200
PLOD2	PLOD2: 	202200
PLP2	PLP2: 	020121
PLPBP	PLPBP: 	202200
PLPP2	PLPP2: 	202200
PLPPR2	PLPPR2: 	010122
PLS1	PLS1: 	202200
PLS3-AS1	PLS3-AS1: 	202200
PLSCR1	PLSCR1: 	202200
PLSCR3	PLSCR3: 	010122
PLXDC2	PLXDC2: 	020022
PLXNB1	PLXNB1: 	202210
PLXNB2	PLXNB2: 	202200
PM20D2	PM20D2: 	212100
PMAIP1	PMAIP1: 	202200
PMEPA1	PMEPA1: 	202200
PML	PML: 	202210
PMS2CL	PMS2CL: 	202200
PMS2P3	PMS2P3: 	202210
PMS2P7	PMS2P7: 	212200
PNISR	PNISR: 	202200
PNKD	PNKD: 	202200
PNLDC1	PNLDC1: 	202200
PNLIPRP3	PNLIPRP3: 	020022
PNMA1	PNMA1: 	211200
PNN	PNN: 	202210
PNO1	PNO1: 	211200
PNPLA1	PNPLA1: 	020022
PNPLA2	PNPLA2: 	202200
PNPLA4	PNPLA4: 	202200
PNPO	PNPO: 	112200
PNRC1	PNRC1: 	202200
POC1B	POC1B: 	202200
POC1B-AS1	POC1B-AS1: 	202200
POC5	POC5: 	202200
PODXL	PODXL: 	202200
POF1B	POF1B: 	020022
POFUT2	POFUT2: 	202200
POGLUT3	POGLUT3: 	020022
POGZ	POGZ: 	212200
POLA2	POLA2: 	202210
POLB	POLB: 	202200
POLD3	POLD3: 	202200
POLD4	POLD4: 	201201
POLDIP3	POLDIP3: 	202200
POLE3	POLE3: 	202200
POLG2	POLG2: 	212200
POLH	POLH: 	202200
POLN	POLN: 	202200
POLQ	POLQ: 	020022
POLR2B	POLR2B: 	112200
POLR2C	POLR2C: 	202200
POLR2D	POLR2D: 	202200
POLR2E	POLR2E: 	202200
POLR2F	POLR2F: 	201200
POLR2H	POLR2H: 	202200
POLR2K	POLR2K: 	202200
POLR2M	POLR2M: 	202200
POLR3C	POLR3C: 	202200
POLR3D	POLR3D: 	212200
POLR3F	POLR3F: 	202200
POMGNT1	POMGNT1: 	202200
POMGNT2	POMGNT2: 	202200
POMT2	POMT2: 	102210
POP4	POP4: 	202200
POP5	POP5: 	201200
POU2F3	POU2F3: 	020022
PP7080	PP7080: 	212200
PPA2	PPA2: 	202200
PPARGC1B	PPARGC1B: 	020022
PPCDC	PPCDC: 	202200
PPFIA3	PPFIA3: 	020022
PPFIBP1	PPFIBP1: 	202100
PPFIBP2	PPFIBP2: 	020022
PPHLN1	PPHLN1: 	202200
PPIC	PPIC: 	201210
PPIF	PPIF: 	020022
PPIH	PPIH: 	201200
PPIL4	PPIL4: 	202200
PPIL6	PPIL6: 	202200
PPIP5K1	PPIP5K1: 	102110
PPL	PPL: 	021022
PPM1D	PPM1D: 	202200
PPM1G	PPM1G: 	202200
PPM1K	PPM1K: 	202200
PPP1R12A	PPP1R12A: 	212100
PPP1R16B	PPP1R16B: 	020022
PPP1R18	PPP1R18: 	202200
PPP1R1C	PPP1R1C: 	202200
PPP1R26-AS1	PPP1R26-AS1: 	202200
PPP1R3F	PPP1R3F: 	202200
PPP1R9B	PPP1R9B: 	202200
PPP2R2C	PPP2R2C: 	020022
PPP2R2D	PPP2R2D: 	202200
PPP2R3A	PPP2R3A: 	202200
PPP2R3C	PPP2R3C: 	202200
PPP3CA	PPP3CA: 	212200
PPP3CB-AS1	PPP3CB-AS1: 	202200
PPP3R1	PPP3R1: 	212100
PPP4C	PPP4C: 	202200
PPP4R4	PPP4R4: 	020012
PPP6R1	PPP6R1: 	102211
PPT1	PPT1: 	202200
PPT2	PPT2: 	020022
PPTC7	PPTC7: 	202200
PRAG1	PRAG1: 	202200
PRC1	PRC1: 	020022
PRDM2	PRDM2: 	212200
PRDM5	PRDM5: 	021012
PRDX1	PRDX1: 	020022
PRDX4	PRDX4: 	212200
PRICKLE2	PRICKLE2: 	020022
PRICKLE3	PRICKLE3: 	010022
PRICKLE4	PRICKLE4: 	202200
PRKAB2	PRKAB2: 	212200
PRKAR1B	PRKAR1B: 	202200
PRKAR2A-AS1	PRKAR2A-AS1: 	202200
PRKCSH	PRKCSH: 	202200
PRKCZ-AS1	PRKCZ-AS1: 	202100
PRKD2	PRKD2: 	202200
PRKG1-AS1	PRKG1-AS1: 	202200
PRKRIP1	PRKRIP1: 	212200
PRKXP1	PRKXP1: 	202200
PRKY	PRKY: 	202200
PROB1	PROB1: 	020022
PROSER2-AS1	PROSER2-AS1: 	202200
PROX2	PROX2: 	202200
PRPF18	PRPF18: 	202200
PRPF31	PRPF31: 	202200
PRPF38B	PRPF38B: 	202210
PRPF40A	PRPF40A: 	202200
PRR11	PRR11: 	010021
PRR15	PRR15: 	202200
PRR15L	PRR15L: 	202200
PRR5L	PRR5L: 	202100
PRR9	PRR9: 	020022
PRRG1	PRRG1: 	202200
PRRT2	PRRT2: 	202200
PRRT3	PRRT3: 	020022
PRRX2	PRRX2: 	020022
PRSS12	PRSS12: 	202200
PRSS3	PRSS3: 	020022
PRSS36	PRSS36: 	202200
PRSS53	PRSS53: 	202210
PSAP	PSAP: 	202200
PSAPL1	PSAPL1: 	020022
PSAT1	PSAT1: 	020022
PSD3	PSD3: 	202200
PSG2	PSG2: 	020022
PSG3	PSG3: 	202200
PSG4	PSG4: 	010122
PSG7	PSG7: 	020022
PSG9	PSG9: 	202200
PSKH1	PSKH1: 	111200
PSMA6	PSMA6: 	211200
PSMB10	PSMB10: 	202200
PSMB8	PSMB8: 	202200
PSMB9	PSMB9: 	202200
PSMC3IP	PSMC3IP: 	201110
PSME1	PSME1: 	201200
PSME2	PSME2: 	202200
PSME3IP1	PSME3IP1: 	212200
PSME4	PSME4: 	202200
PSMG2	PSMG2: 	211200
PSMG3-AS1	PSMG3-AS1: 	202200
PSMG4	PSMG4: 	201200
PSORS1C1	PSORS1C1: 	202201
PSORS1C2	PSORS1C2: 	020022
PSPC1	PSPC1: 	212200
PSPN	PSPN: 	202200
PSTPIP2	PSTPIP2: 	202200
PTAR1	PTAR1: 	212200
PTCD1	PTCD1: 	102210
PTCD3	PTCD3: 	211200
PTDSS1	PTDSS1: 	212200
PTGER3	PTGER3: 	020022
PTGES	PTGES: 	202200
PTGFRN	PTGFRN: 	201210
PTGR1	PTGR1: 	010112
PTK2	PTK2: 	202200
PTK2B	PTK2B: 	202200
PTK7	PTK7: 	110022
PTMS	PTMS: 	020022
PTP4A1	PTP4A1: 	212100
PTP4A2	PTP4A2: 	211200
PTPDC1	PTPDC1: 	102200
PTPN13	PTPN13: 	202210
PTPN3	PTPN3: 	020022
PTPN4	PTPN4: 	212200
PTPN5	PTPN5: 	020022
PTPN6	PTPN6: 	202200
PTPRH	PTPRH: 	202200
PTPRK	PTPRK: 	202200
PTPRM	PTPRM: 	212200
PTPRU	PTPRU: 	202200
PTPRZ1	PTPRZ1: 	020022
PTRHD1	PTRHD1: 	021022
PTS	PTS: 	201201
PTTG1	PTTG1: 	020022
PTTG1IP	PTTG1IP: 	202200
PUDP	PUDP: 	202200
PUS10	PUS10: 	202200
PUS7	PUS7: 	020022
PXDC1	PXDC1: 	202200
PXDN	PXDN: 	202210
PXDNL	PXDNL: 	202200
PXYLP1	PXYLP1: 	202200
PYCARD	PYCARD: 	020022
PYCR1	PYCR1: 	020022
PYCR2	PYCR2: 	202200
PYCR3	PYCR3: 	102210
PYGB	PYGB: 	202200
PYGL	PYGL: 	010022
PYGO1	PYGO1: 	020022
PYGO2	PYGO2: 	202200
PYHIN1	PYHIN1: 	202200
PYROXD2	PYROXD2: 	202200
QPRT	QPRT: 	020022
QRICH1	QRICH1: 	212100
QRICH2	QRICH2: 	202200
QRSL1	QRSL1: 	202200
QSOX1	QSOX1: 	201201
R3HCC1	R3HCC1: 	202200
RAB10	RAB10: 	020022
RAB12	RAB12: 	202200
RAB14	RAB14: 	202200
RAB25	RAB25: 	020022
RAB26	RAB26: 	202200
RAB2B	RAB2B: 	202200
RAB30	RAB30: 	212100
RAB34	RAB34: 	010022
RAB38	RAB38: 	020022
RAB3D	RAB3D: 	020022
RAB3IP	RAB3IP: 	202200
RAB42	RAB42: 	202200
RAB5C	RAB5C: 	201200
RABGAP1L	RABGAP1L: 	120021
RABL2A	RABL2A: 	202200
RABL2B	RABL2B: 	202200
RABL3	RABL3: 	202200
RAC3	RAC3: 	020022
RAD1	RAD1: 	212200
RAD18	RAD18: 	202200
RAD21	RAD21: 	212100
RAD51	RAD51: 	020022
RAD51AP2	RAD51AP2: 	202200
RAD51C	RAD51C: 	212200
RAD52	RAD52: 	202200
RAD54B	RAD54B: 	202200
RAD54L2	RAD54L2: 	202200
RAD9A	RAD9A: 	202211
RAET1E	RAET1E: 	020022
RAET1L	RAET1L: 	021022
RALA	RALA: 	202200
RALB	RALB: 	202200
RALGAPA2	RALGAPA2: 	212200
RALGDS	RALGDS: 	212200
RALGPS1	RALGPS1: 	202200
RALGPS2	RALGPS2: 	202101
RALY	RALY: 	202200
RANBP1	RANBP1: 	201200
RANBP3	RANBP3: 	102210
RAP1A	RAP1A: 	211100
RAP1B	RAP1B: 	202200
RAP1GAP	RAP1GAP: 	201201
RAP1GAP2	RAP1GAP2: 	202200
RAP1GDS1	RAP1GDS1: 	202200
RAP2B	RAP2B: 	202200
RAP2C-AS1	RAP2C-AS1: 	212200
RAPGEF1	RAPGEF1: 	202200
RAPGEF4	RAPGEF4: 	020022
RAPGEFL1	RAPGEFL1: 	020022
RARA-AS1	RARA-AS1: 	202200
RARB	RARB: 	202200
RARS2	RARS2: 	211200
RASA2	RASA2: 	202101
RASA4	RASA4: 	202200
RASA4B	RASA4B: 	202200
RASA4CP	RASA4CP: 	020022
RASAL1	RASAL1: 	020022
RASAL2	RASAL2: 	202101
RASD2	RASD2: 	020022
RASEF	RASEF: 	202200
RASGEF1A	RASGEF1A: 	020022
RASGRF1	RASGRF1: 	202200
RASGRP1	RASGRP1: 	020022
RASGRP3	RASGRP3: 	202200
RASIP1	RASIP1: 	020022
RASSF10	RASSF10: 	011022
RASSF9	RASSF9: 	020022
RAVER1	RAVER1: 	102210
RAVER2	RAVER2: 	020022
RB1	RB1: 	212200
RB1CC1	RB1CC1: 	212100
RBBP5	RBBP5: 	202200
RBBP8	RBBP8: 	202200
RBFA	RBFA: 	020121
RBKS	RBKS: 	201201
RBL2	RBL2: 	202200
RBM15	RBM15: 	112101
RBM18	RBM18: 	212200
RBM19	RBM19: 	202200
RBM25	RBM25: 	202200
RBM26-AS1	RBM26-AS1: 	202200
RBM27	RBM27: 	202200
RBM34	RBM34: 	211200
RBM48	RBM48: 	212200
RBM7	RBM7: 	211200
RBM8A	RBM8A: 	211200
RBMS2	RBMS2: 	011022
RBMX2	RBMX2: 	211201
RBP7	RBP7: 	020022
RBPJ	RBPJ: 	202200
RBPMS	RBPMS: 	202100
RBPMS-AS1	RBPMS-AS1: 	202200
RCAN1	RCAN1: 	020022
RCBTB1	RCBTB1: 	202200
RCBTB2	RCBTB2: 	020021
RCC1	RCC1: 	201200
RCCD1	RCCD1: 	020121
RCN1	RCN1: 	202200
RCN2	RCN2: 	211200
RDH11	RDH11: 	120121
RDH12	RDH12: 	020022
RDH13	RDH13: 	021012
RECQL	RECQL: 	212200
REEP3	REEP3: 	202200
REEP5	REEP5: 	212200
REL	REL: 	202200
RELL1	RELL1: 	202200
RELT	RELT: 	202200
REM2	REM2: 	202200
REPIN1	REPIN1: 	101210
REPS2	REPS2: 	202200
RERE	RERE: 	102110
RESF1	RESF1: 	202200
RETREG2	RETREG2: 	212200
RETSAT	RETSAT: 	202200
REXO4	REXO4: 	111200
RFC1	RFC1: 	202200
RFC5	RFC5: 	202200
RFK	RFK: 	202200
RFT1	RFT1: 	201200
RFTN1	RFTN1: 	020022
RFWD3	RFWD3: 	201110
RFX2	RFX2: 	010022
RFX7	RFX7: 	212100
RGL2	RGL2: 	202200
RGL4	RGL4: 	202210
RGMB	RGMB: 	202200
RGPD1	RGPD1: 	202200
RGPD2	RGPD2: 	202200
RGPD4	RGPD4: 	202200
RGPD6	RGPD6: 	202200
RGS12	RGS12: 	202210
RGS14	RGS14: 	020022
RGS2	RGS2: 	020022
RGS9BP	RGS9BP: 	020012
RHBDD1	RHBDD1: 	212200
RHBDD2	RHBDD2: 	112200
RHBDD3	RHBDD3: 	202200
RHBDL1	RHBDL1: 	202200
RHBDL2	RHBDL2: 	020022
RHBG	RHBG: 	020022
RHCE	RHCE: 	020012
RHCG	RHCG: 	020022
RHEB	RHEB: 	211201
RHNO1	RHNO1: 	120111
RHOC	RHOC: 	202200
RHOF	RHOF: 	010122
RHOQ	RHOQ: 	020022
RHOT2	RHOT2: 	202210
RHOU	RHOU: 	202200
RHPN1-AS1	RHPN1-AS1: 	202200
RHPN2	RHPN2: 	202200
RIBC1	RIBC1: 	202200
RIC1	RIC1: 	212100
RIC8A	RIC8A: 	201210
RICTOR	RICTOR: 	202200
RIMKLB	RIMKLB: 	020021
RIMS3	RIMS3: 	020022
RIN1	RIN1: 	020022
RIOK2	RIOK2: 	212200
RIPK1	RIPK1: 	202200
RIPOR3	RIPOR3: 	020022
RMC1	RMC1: 	202200
RMDN1	RMDN1: 	202200
RMDN3	RMDN3: 	202200
RMI1	RMI1: 	202200
RMND1	RMND1: 	202200
RMND5A	RMND5A: 	202101
RNASE4	RNASE4: 	202210
RNASE7	RNASE7: 	020022
RNASEH1	RNASEH1: 	212110
RNASEH2C	RNASEH2C: 	102210
RNASEK	RNASEK: 	202200
RNF103	RNF103: 	202200
RNF114	RNF114: 	211200
RNF121	RNF121: 	202200
RNF122	RNF122: 	020022
RNF123	RNF123: 	202200
RNF128	RNF128: 	020022
RNF13	RNF13: 	202200
RNF139	RNF139: 	211201
RNF139-AS1	RNF139-AS1: 	202200
RNF14	RNF14: 	211200
RNF141	RNF141: 	212200
RNF149	RNF149: 	211101
RNF19B	RNF19B: 	202201
RNF207	RNF207: 	202200
RNF213	RNF213: 	202200
RNF214	RNF214: 	112200
RNF215	RNF215: 	202200
RNF217	RNF217: 	121011
RNF217-AS1	RNF217-AS1: 	202200
RNF222	RNF222: 	020022
RNF225	RNF225: 	020022
RNF227	RNF227: 	020022
RNF24	RNF24: 	212200
RNF26	RNF26: 	101210
RNF31	RNF31: 	202200
RNF32	RNF32: 	202200
RNF38	RNF38: 	212200
RNF4	RNF4: 	202200
RNF43	RNF43: 	202200
RNF5	RNF5: 	211210
RNFT1	RNFT1: 	212200
RNGTT	RNGTT: 	202200
RNH1	RNH1: 	011022
RNMT	RNMT: 	202200
RNPC3	RNPC3: 	202200
RNPEP	RNPEP: 	202200
RNPEPL1	RNPEPL1: 	202200
RNPS1	RNPS1: 	212200
RNU2-1	RNU2-1: 	020022
ROBO1	ROBO1: 	021021
ROGDI	ROGDI: 	202200
RORA-AS1	RORA-AS1: 	202200
