ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
ERCC_00034.1	6.459431618637298	6.459431618637298	6.459431618637298	6.459431618637298	6.820178962415189	6.820178962415189	6.820178962415189	6.930737337562887	6.63515468368984	0.145769322352951	6.68097495026137	4	0.3328611898017	6.46	6.46	6.46	6.46	6.46	6.46	6.49	6.49	6.49	6.52	6.52	6.52	6.57	6.57	6.57	6.60	6.60	6.60	6.61	6.61	6.68	6.74	6.74	6.74	6.74	6.74	6.74	6.78	6.78	6.78	6.78	6.78	6.78	6.78	6.82	6.82	6.82	6.82	6.82	6.82	6.93	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQSTM1	10.82870773545514	10.82870773545514	10.82870773545514	10.82870773545514	11.41719851365706	11.41719851365706	11.41719851365706	11.496339507229916	11.122584264563	0.204897205116624	11.122584264563	6	0.553824362606232	10.83	10.83	10.83	10.83	10.91	10.91	10.91	10.91	10.93	10.93	10.93	10.93	10.98	10.98	10.98	10.98	11.00	11.00	11.00	11.00	11.12	11.15	11.15	11.15	11.17	11.17	11.17	11.17	11.19	11.19	11.19	11.19	11.36	11.36	11.36	11.36	11.42	11.42	11.42	11.42	11.50	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCF2	5.961623328286945	5.961623328286945	5.961623328286945	5.961623328286945	8.5167637291404	8.5167637291404	8.5167637291404	9.181649223815327	7.74916382721682	0.834467386981905	7.63112278230928	7	0.661473087818697	5.96	5.96	5.96	5.96	5.96	6.88	6.88	6.88	6.88	6.88	7.04	7.04	7.04	7.04	7.04	7.36	7.36	7.36	7.36	7.36	7.63	7.87	7.87	7.87	8.01	8.01	8.01	8.12	8.12	8.12	8.17	8.17	8.17	8.17	8.50	8.50	8.50	8.52	8.52	8.52	9.18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL2	5.826802684285826	5.826802684285826	5.826802684285826	5.826802684285826	8.93330706540266	8.93330706540266	8.93330706540266	9.332909288313266	7.59229046552767	0.995681980864406	8.0751953489382	3	0.641643059490085	5.83	5.83	5.83	6.41	6.41	6.89	6.89	6.89	7.22	7.22	7.26	7.26	7.26	7.38	7.38	7.39	7.39	7.39	7.67	7.67	8.08	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.93	8.93	8.93	8.93	8.93	8.93	8.93	8.93	8.93	8.93	9.33	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FADD	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.839455765224629	4.839455765224629	4.839455765224629	4.915998851738901	4.50301206750237	0.219316725402819	4.53678815756102	5	0.209631728045326	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.54	4.56	4.56	4.56	4.56	4.61	4.61	4.61	4.61	4.61	4.77	4.77	4.77	4.77	4.77	4.84	4.84	4.84	4.84	4.84	4.92	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLR1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.997969782267102	6.997969782267102	6.997969782267102	7.1078970616646115	5.45354036627629	1.09973722276917	5.62642378417538	5	0.128895184135977	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.54	4.54	4.54	5.11	5.11	5.11	5.63	5.85	5.85	5.85	5.85	6.48	6.48	6.48	6.48	6.48	6.88	6.88	6.88	6.88	6.88	7.00	7.00	7.00	7.00	7.00	7.11	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR7	6.910492832288715	6.910492832288715	6.910492832288715	6.910492832288715	8.83879423137694	8.83879423137694	8.83879423137694	8.855304553401387	7.93165255517503	0.651895977224811	7.93165255517503	6	0.386685552407932	6.91	6.91	6.91	6.91	7.21	7.21	7.21	7.21	7.26	7.26	7.26	7.26	7.28	7.28	7.28	7.28	7.68	7.68	7.68	7.68	7.93	8.07	8.07	8.07	8.22	8.22	8.22	8.22	8.30	8.30	8.30	8.30	8.75	8.75	8.75	8.75	8.84	8.84	8.84	8.84	8.86	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD74	11.03157026197253	11.03157026197253	11.03157026197253	11.03157026197253	12.10228741167201	12.10228741167201	12.10228741167201	12.348291075344124	11.6030141294485	0.372594182030988	11.6547027555323	5	0.739376770538244	11.03	11.03	11.03	11.03	11.13	11.13	11.13	11.30	11.30	11.30	11.36	11.36	11.36	11.36	11.47	11.47	11.47	11.49	11.49	11.49	11.65	11.69	11.69	11.69	11.69	11.77	11.77	11.77	11.77	11.77	11.91	11.91	11.91	11.91	11.91	12.10	12.10	12.10	12.10	12.10	12.35	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RND3	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.970254957507082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGDR	5.167518503735217	5.167518503735217	5.167518503735217	5.167518503735217	8.196872568075241	8.196872568075241	8.196872568075241	8.345449602532186	7.07618475509237	0.823598334253761	6.96391103676759	7	0.794617563739377	5.17	5.17	5.17	5.17	5.17	6.48	6.48	6.48	6.48	6.48	6.51	6.51	6.51	6.51	6.51	6.62	6.62	6.62	6.62	6.62	6.96	7.17	7.17	7.17	7.31	7.31	7.31	7.39	7.39	7.39	7.42	7.42	7.42	7.42	7.63	7.63	7.63	8.20	8.20	8.20	8.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICOSLG	5.40735275114004	5.40735275114004	5.40735275114004	5.40735275114004	7.041440130072973	7.041440130072973	7.041440130072973	7.125775067609516	6.29479311604673	0.575461669323725	6.21265141179613	7	0.617563739376771	5.41	5.41	5.41	5.41	5.41	5.45	5.45	5.45	5.45	5.45	5.51	5.51	5.51	5.51	5.51	6.09	6.09	6.09	6.09	6.09	6.21	6.33	6.33	6.33	6.35	6.35	6.35	6.55	6.55	6.55	6.66	6.66	6.66	6.66	6.88	6.88	6.88	7.04	7.04	7.04	7.13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOD1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.490249210627086	5.490249210627086	5.490249210627086	5.977508904540138	4.79722484013461	0.544860017860579	4.97430689182025	4	0.168555240793201	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.54	4.54	4.54	4.65	4.65	4.97	5.21	5.21	5.21	5.21	5.21	5.21	5.34	5.34	5.34	5.34	5.34	5.34	5.34	5.49	5.49	5.49	5.49	5.49	5.49	5.98	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG7	7.638073837180719	7.638073837180719	7.638073837180719	7.638073837180719	8.195938100427831	8.195938100427831	8.195938100427831	8.309749178168865	8.00751587725594	0.194127911657122	7.97782538658312	7	0.242209631728045	7.64	7.64	7.64	7.64	7.64	7.81	7.81	7.81	7.81	7.81	7.81	7.81	7.81	7.81	7.81	7.87	7.87	7.87	7.87	7.87	7.98	8.06	8.06	8.06	8.08	8.08	8.08	8.09	8.09	8.09	8.17	8.17	8.17	8.17	8.19	8.19	8.19	8.20	8.20	8.20	8.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC5A	6.221103725367876	6.221103725367876	6.221103725367876	6.221103725367876	9.51228615464801	9.51228615464801	9.51228615464801	9.77082904603249	7.56338627548113	1.10395731041422	7.72228709689684	5	0.570821529745043	6.22	6.22	6.22	6.22	6.50	6.50	6.50	6.61	6.61	6.61	6.77	6.77	6.77	6.77	6.90	6.90	6.90	7.00	7.00	7.00	7.72	7.94	7.94	7.94	7.94	7.98	7.98	7.98	7.98	7.98	8.18	8.18	8.18	8.18	8.18	9.51	9.51	9.51	9.51	9.51	9.77	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH4	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.064796645911805	5.064796645911805	5.064796645911805	5.708739041359579	4.61058644610016	0.444636572893201	4.75491562170656	4	0.177053824362606	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.75	4.93	4.93	4.93	4.93	4.93	4.93	5.05	5.05	5.05	5.05	5.05	5.05	5.05	5.06	5.06	5.06	5.06	5.06	5.06	5.71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FYN	11.229161289886026	11.229161289886026	11.229161289886026	11.229161289886026	12.354298977178972	12.354298977178972	12.354298977178972	12.38988673228712	11.9657226570829	0.403505080774196	11.8383555350796	8	0.307365439093484	11.23	11.23	11.23	11.23	11.23	11.23	11.23	11.39	11.39	11.39	11.39	11.39	11.39	11.39	11.48	11.48	11.48	11.48	11.48	11.48	11.84	11.90	11.90	11.94	11.94	11.94	12.19	12.19	12.19	12.31	12.31	12.31	12.32	12.32	12.32	12.35	12.35	12.35	12.35	12.35	12.39	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAU	6.0386995513055854	6.0386995513055854	6.0386995513055854	6.0386995513055854	8.995314913096303	8.995314913096303	8.995314913096303	9.076307892805458	7.56901415619988	0.937578762689169	7.8598905778296	4	0.419263456090652	6.04	6.04	6.04	6.68	6.68	6.68	6.77	6.77	6.77	6.86	6.86	6.86	6.96	6.96	6.96	7.37	7.37	7.37	7.48	7.48	7.86	8.32	8.32	8.32	8.32	8.32	8.32	8.54	8.54	8.54	8.54	8.54	8.54	8.54	9.00	9.00	9.00	9.00	9.00	9.00	9.08	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	8.960378490060272	8.960378490060272	8.960378490060272	8.977480283897558	5.15667023844933	1.7163537865185	6.68157389786116	2	0.00424929178470255	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	6.68	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.96	8.98	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIF	8.884933647949762	8.884933647949762	8.884933647949762	8.884933647949762	11.75148129546861	11.75148129546861	11.75148129546861	11.816951634097165	10.720567769791	0.927414580036839	10.2646160686916	9	0.572237960339943	8.88	8.88	8.88	8.88	8.88	8.88	8.88	8.88	8.88	8.88	9.10	9.10	9.10	9.10	9.10	9.10	9.10	9.10	9.10	9.10	10.26	10.36	10.36	10.56	10.56	10.84	10.84	10.84	11.17	11.17	11.21	11.21	11.21	11.37	11.37	11.51	11.51	11.51	11.75	11.75	11.82	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGM2	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.093391153253013	5.093391153253013	5.093391153253013	5.160274831408593	4.50740283395427	0.324613467949762	4.69287757302119	3	0.00991501416430595	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.69	4.94	4.94	4.94	4.94	4.94	4.94	4.94	4.94	4.94	5.09	5.09	5.09	5.09	5.09	5.09	5.09	5.09	5.09	5.09	5.16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IDO1	6.611024797307352	6.611024797307352	6.611024797307352	6.611024797307352	11.191028361014384	11.191028361014384	11.191028361014384	11.528512716008057	9.00064000900243	1.58739582457536	9.2401137039583	5	0.311614730878187	6.61	6.61	6.61	6.61	7.56	7.56	7.56	7.58	7.58	7.58	7.59	7.59	7.59	7.59	7.62	7.62	7.62	8.55	8.55	8.55	9.24	9.58	9.58	9.58	9.58	10.44	10.44	10.44	10.44	10.44	10.65	10.65	10.65	10.65	10.65	11.19	11.19	11.19	11.19	11.19	11.53	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAT	8.370687406807217	8.370687406807217	8.370687406807217	8.370687406807217	9.243745234733984	9.243745234733984	9.243745234733984	9.44774448211255	8.86099619814851	0.301036248631313	8.90621808726955	5	0.338526912181303	8.37	8.37	8.37	8.37	8.58	8.58	8.58	8.59	8.59	8.59	8.70	8.70	8.70	8.70	8.72	8.72	8.72	8.72	8.72	8.72	8.91	9.03	9.03	9.03	9.03	9.07	9.07	9.07	9.07	9.07	9.09	9.09	9.09	9.09	9.09	9.24	9.24	9.24	9.24	9.24	9.45	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYSLTR1	6.60584986719498	6.60584986719498	6.60584986719498	6.60584986719498	8.07178411738996	8.07178411738996	8.07178411738996	8.110457209262789	7.17434358378862	0.48224449587197	7.41750857744373	3	0.446175637393768	6.61	6.61	6.61	6.65	6.65	6.76	6.76	6.76	6.85	6.85	6.92	6.92	6.92	6.98	6.98	7.16	7.16	7.16	7.16	7.16	7.42	7.53	7.53	7.53	7.53	7.53	7.53	7.53	7.53	7.53	8.07	8.07	8.07	8.07	8.07	8.07	8.07	8.07	8.07	8.07	8.11	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL21R	7.3234601446109435	7.3234601446109435	7.3234601446109435	7.3234601446109435	9.524561303430238	9.524561303430238	9.524561303430238	9.85419829368357	8.45047108089901	0.745468963983496	8.56070776646816	5	0.43342776203966	7.32	7.32	7.32	7.32	7.63	7.63	7.63	7.84	7.84	7.84	8.06	8.06	8.06	8.06	8.06	8.06	8.06	8.18	8.18	8.18	8.56	8.72	8.72	8.72	8.72	8.78	8.78	8.78	8.78	8.78	9.23	9.23	9.23	9.23	9.23	9.52	9.52	9.52	9.52	9.52	9.85	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR2	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	7.57924050057297	7.57924050057297	7.57924050057297	7.691115365252738	6.16592823564936	1.06788355316587	6.01034456729202	7	0.518413597733711	4.32	4.32	4.32	4.32	4.32	4.81	4.81	4.81	4.81	4.81	4.96	4.96	4.96	4.96	4.96	5.55	5.55	5.55	5.55	5.55	6.01	6.15	6.15	6.15	6.19	6.19	6.19	6.91	6.91	6.91	7.00	7.00	7.00	7.00	7.09	7.09	7.09	7.58	7.58	7.58	7.69	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	2	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
