ProbeID	Ptr	Name	Description
ENSG00000130812	3507514	ANGPTL6	ENST00000589181.5
ENSG00000114374	3507741	USP9Y	ENST00000338981.7
ENSG00000005700	3507946	IBTK	ENST00000306270.11
ENSG00000223465	3508191	LST1	ENST00000450425.6
ENSG00000168411	3508393	RFWD3	ENST00000361070.8
ENSG00000187553	3508636	CYP26C1	ENST00000624358.3
ENSG00000025156	3508737	HSF2	ENST00000368455.8
ENSG00000269743	3508982	SLC25A53	ENST00000594199.2
ENSG00000165140	3509230	FBP1	ENST00000648117.1
ENSG00000130957	3509474	FBP2	ENST00000375337.3
ENSG00000095917	3509702	TPSD1	ENST00000397534.6
ENSG00000204544	3509767	MUC21	ENST00000486149.2
ENSG00000167779	3509904	IGFBP6	ENST00000548547.5
ENSG00000166068	3510151	SPRED1	ENST00000299084.8
ENSG00000121807	3510394	CCR2	ENST00000445132.2
ENSG00000237521	3510458	OR7E24	ENST00000641946.1
ENSG00000100220	3510524	RTCB	ENST00000216038.5
ENSG00000113269	3510768	RNF130	ENST00000522208.6
ENSG00000250479	3511013	CHCHD10	ENST00000520222.1
ENSG00000185634	3511258	SHC4	ENST00000332408.8
ENSG00000255302	3511487	EID1	ENST00000530028.2
ENSG00000188906	3511731	LRRK2	ENST00000416796.5
ENSG00000151012	3511796	SLC7A11	ENST00000280612.9
ENSG00000196262	3512042	PPIA	ENST00000481437.5
ENSG00000204851	3512286	PNMA8B	ENST00000594749.1
ENSG00000182162	3512503	P2RY8	ENST00000381297.9
ENSG00000165124	3512761	SVEP1	ENST00000374469.5
ENSG00000188038	3512996	NRN1L	ENST00000339176.7
ENSG00000183337	3513249	BCOR	ENST00000413905.5
ENSG00000166183	3513492	ASPG	ENST00000551177.5
ENSG00000112200	3513742	ZNF451	ENST00000515290.5
ENSG00000135365	3513987	PHF21A	ENST00000527401.5
ENSG00000147443	3514231	DOK2	ENST00000276420.8
ENSG00000163818	3514311	LZTFL1	ENST00000296135.10
ENSG00000149483	3514557	TMEM138	ENST00000278826.10
ENSG00000169169	3514804	CPT1C	ENST00000594038.5
ENSG00000167173	3515057	C15orf39	ENST00000563905.5
ENSG00000197822	3515303	OCLN	ENST00000355237.6
ENSG00000172375	3515545	C2CD2L	ENST00000534024.1
ENSG00000109084	3515791	TMEM97	ENST00000226230.7
ENSG00000206517	3516037	OR11A1	ENST00000383645.6
ENSG00000134042	3516210	MRO	ENST00000256425.6
ENSG00000283321	3516410	AC019117.2	ENST00000637807.1
ENSG00000163098	3516528	BIRC8	ENST00000426466.2
ENSG00000196131	3516593	VN1R2	ENST00000341702.3
ENSG00000090863	3516709	GLG1	ENST00000205061.9
ENSG00000125551	3516952	PLGLB2	ENST00000359481.8
ENSG00000163710	3517184	PCOLCE2	ENST00000470310.5
ENSG00000111644	3517437	ACRBP	ENST00000540513.1
ENSG00000165584	3517686	SSX3	ENST00000298396.6
ENSG00000158806	3517750	NPM2	ENST00000520125.5
ENSG00000283740	3517997	TAF11L11	ENST00000510838.2
ENSG00000196584	3518082	XRCC2	ENST00000495707.1
ENSG00000067900	3518334	ROCK1	ENST00000399799.2
ENSG00000162645	3518578	GBP2	ENST00000464839.5
ENSG00000172757	3518820	CFL1	ENST00000530157.1
ENSG00000172803	3519064	SNX32	ENST00000308342.6
ENSG00000133216	3519313	EPHB2	ENST00000374630.7
ENSG00000160563	3519557	MED27	ENST00000357028.6
ENSG00000081803	3519800	CADPS2	ENST00000462699.5
ENSG00000181733	3520047	OR2Z1	ENST00000641125.1
ENSG00000155660	3520112	PDIA4	ENST00000286091.8
ENSG00000081154	3520356	PCNP	ENST00000265260.7
ENSG00000134769	3520600	DTNA	ENST00000596745.5
ENSG00000076984	3520851	MAP2K7	ENST00000397981.7
ENSG00000174173	3521097	TRMT10C	ENST00000309922.6
ENSG00000144476	3521343	ACKR3	ENST00000447924.1
ENSG00000100296	3521459	THOC5	ENST00000490103.5
ENSG00000278415	3521704	FCAR	ENST00000612836.4
ENSG00000188488	3521768	SERPINA5	ENST00000554220.5
ENSG00000267978	3521993	MAGEA9B	ENST00000595065.5
ENSG00000130726	3522094	TRIM28	ENST00000593582.5
ENSG00000153064	3522340	BANK1	ENST00000502990.5
ENSG00000123119	3522594	NECAB1	ENST00000417640.6
ENSG00000159708	3522764	LRRC36	ENST00000563303.5
ENSG00000123130	3523007	ACOT9	ENST00000379303.9
ENSG00000163512	3523251	AZI2	ENST00000429369.5
ENSG00000068308	3523492	OTUD5	ENST00000455452.5
ENSG00000099139	3523734	PCSK5	ENST00000376767.7
ENSG00000182173	3523979	TSEN54	ENST00000434205.7
ENSG00000100170	3524225	SLC5A1	ENST00000266088.8
ENSG00000173372	3524470	C1QA	ENST00000374642.7
ENSG00000198523	3524534	PLN	ENST00000357525.5
ENSG00000184792	3524680	OSBP2	ENST00000438716.3
ENSG00000205439	3524924	KRTAP12-3	ENST00000397907.1
ENSG00000168038	3524993	ULK4	ENST00000489118.1
ENSG00000153989	3525241	NUS1	ENST00000368494.3
ENSG00000099810	3525484	MTAP	ENST00000380172.8
ENSG00000161270	3525725	NPHS1	ENST00000378910.9
ENSG00000047315	3525959	POLR2B	ENST00000450656.5
ENSG00000120708	3526203	TGFBI	ENST00000442011.6
ENSG00000274611	3526446	TBC1D3	ENST00000620215.2
ENSG00000142178	3526561	SIK1	ENST00000270162.7
ENSG00000187066	3526800	TMEM262	ENST00000528029.1
ENSG00000256269	3527059	HMBS	ENST00000536185.5
ENSG00000235176	3527303	ZNRD1	ENST00000466305.5
ENSG00000126353	3527548	CCR7	ENST00000246657.2
ENSG00000147592	3527697	LACTB2	ENST00000522447.5
ENSG00000116396	3527943	KCNC4	ENST00000489935.1
ENSG00000151327	3528190	FAM177A1	ENST00000555211.5
ENSG00000276726	3528438	DNAJA3	ENST00000612103.4
ENSG00000196666	3528683	FAM180B	ENST00000538490.1
ENSG00000227322	3528868	RXRB	ENST00000443603.6
ENSG00000225201	3529111	HLA-E	ENST00000444683.4
ENSG00000006015	3529283	REX1BD	ENST00000598375.5
ENSG00000100890	3529525	KIAA0391	ENST00000603611.5
ENSG00000167723	3529772	TRPV3	ENST00000381913.8
ENSG00000125755	3530021	SYMPK	ENST00000598155.5
ENSG00000108379	3530263	WNT3	ENST00000225512.5
ENSG00000178222	3530519	RNF212	ENST00000514024.5
ENSG00000226850	3530754	ATP6V1G2	ENST00000449748.2
ENSG00000125458	3530972	NT5C	ENST00000582160.5
ENSG00000148303	3531214	RPL7A	ENST00000323345.10
ENSG00000229665	3531457	PRR20C	ENST00000544357.2
ENSG00000146670	3531523	CDCA5	ENST00000529290.5
ENSG00000145839	3531767	IL9	ENST00000274520.1
ENSG00000120235	3531846	IFNA6	ENST00000380210.1
ENSG00000204918	3531911	PRR20B	ENST00000377930.1
ENSG00000164176	3531977	EDIL3	ENST00000296591.9
ENSG00000221887	3532207	HMSD	ENST00000408945.4
ENSG00000131711	3532400	MAP1B	ENST00000512974.5
ENSG00000160654	3532654	CD3G	ENST00000533462.5
ENSG00000139613	3532901	SMARCC2	ENST00000394023.7
ENSG00000108344	3533145	PSMD3	ENST00000264639.8
ENSG00000151276	3533389	MAGI1	ENST00000330909.12
ENSG00000137384	3533635	TRIM15	ENST00000259930.10
ENSG00000159128	3533879	IFNGR2	ENST00000290219.10
ENSG00000056586	3534126	RC3H2	ENST00000373670.5
ENSG00000169599	3534370	NFU1	ENST00000410022.6
ENSG00000204352	3534614	C9orf129	ENST00000648864.1
ENSG00000187079	3534682	TEAD1	ENST00000527636.5
ENSG00000198794	3534923	SCAMP5	ENST00000568423.5
ENSG00000132475	3535168	H3F3B	ENST00000254810.8
ENSG00000228594	3535412	FNDC10	ENST00000422725.3
ENSG00000115145	3535658	STAM2	ENST00000263904.4
ENSG00000185608	3535903	MRPL40	ENST00000333130.3
ENSG00000187514	3536149	PTMA	ENST00000466801.5
ENSG00000157005	3536392	SST	ENST00000287641.3
ENSG00000121895	3536455	TMEM156	ENST00000381938.3
ENSG00000151923	3536699	TIAL1	ENST00000369093.6
ENSG00000083223	3536943	TUT7	ENST00000277141.10
ENSG00000138760	3537185	SCARB2	ENST00000264896.7
ENSG00000166508	3537431	MCM7	ENST00000489841.5
ENSG00000274952	3537675	KIR2DL3	ENST00000617150.4
ENSG00000057149	3537742	SERPINB3	ENST00000283752.9
ENSG00000187688	3537840	TRPV2	ENST00000338560.11
ENSG00000084090	3538033	STARD7	ENST00000337288.9
ENSG00000156162	3538275	DPY19L4	ENST00000522422.5
ENSG00000099995	3538523	SF3A1	ENST00000215793.12
ENSG00000176953	3538769	NFATC2IP	ENST00000564978.5
ENSG00000099999	3539016	RNF215	ENST00000332468.5
ENSG00000158987	3539260	RAPGEF6	ENST00000509018.5
ENSG00000156642	3539514	NPTN	ENST00000345330.8
ENSG00000242114	3539757	MTFP1	ENST00000266263.9
ENSG00000138031	3540001	ADCY3	ENST00000260600.9
ENSG00000138622	3540244	HCN4	ENST00000261917.3
ENSG00000132824	3540507	SERINC3	ENST00000411544.5
ENSG00000184564	3540753	SLITRK6	ENST00000647374.1
ENSG00000060749	3540966	QSER1	ENST00000650167.1
ENSG00000182871	3541213	COL18A1	ENST00000400337.6
ENSG00000273513	3541460	TBC1D3K	ENST00000620247.1
ENSG00000233314	3541558	PPP1R11	ENST00000441553.5
ENSG00000149591	3541789	TAGLN	ENST00000392951.8
ENSG00000085274	3542034	MYNN	ENST00000349841.9
ENSG00000101966	3542276	XIAP	ENST00000422098.5
ENSG00000015520	3542520	NPC1L1	ENST00000289547.8
ENSG00000105997	3542752	HOXA3	ENST00000396352.8
ENSG00000140545	3542994	MFGE8	ENST00000558018.5
ENSG00000149781	3543236	FERMT3	ENST00000544997.5
ENSG00000107833	3543486	NPM3	ENST00000370110.5
ENSG00000117751	3543729	PPP1R8	ENST00000311772.9
ENSG00000182963	3543973	GJC1	ENST00000587113.1
ENSG00000274205	3544227	MAPK15	ENST00000615253.4
ENSG00000240508	3544474	PSMB9	ENST00000453059.6
ENSG00000130700	3544618	GATA5	ENST00000252997.2
ENSG00000214367	3544777	HAUS3	ENST00000506763.5
ENSG00000275349	3545022	SMN1	ENST00000631131.2
ENSG00000122574	3545267	WIPF3	ENST00000409123.5
ENSG00000089091	3545515	DZANK1	ENST00000476058.5
ENSG00000175928	3545767	LRRN1	ENST00000319331.3
ENSG00000104490	3546020	NCALD	ENST00000220931.10
ENSG00000184698	3546271	OR51M1	ENST00000642046.1
ENSG00000173535	3546454	TNFRSF10C	ENST00000356864.3
ENSG00000271447	3546702	MMP28	ENST00000615317.4
ENSG00000119541	3546946	VPS4B	ENST00000238497.9
ENSG00000274352	3547189	ZNF707	ENST00000634041.1
ENSG00000071575	3547439	TRIB2	ENST00000155926.8
ENSG00000141026	3547684	MED9	ENST00000268711.3
ENSG00000205409	3547928	OR52E6	ENST00000329322.5
ENSG00000188282	3547994	RUFY4	ENST00000497857.5
ENSG00000206069	3548208	TMEM211	ENST00000640159.1
ENSG00000132274	3548402	TRIM22	ENST00000379965.7
ENSG00000164122	3548647	ASB5	ENST00000296525.7
ENSG00000181609	3548761	OR52D1	ENST00000322641.5
ENSG00000174684	3548827	B4GAT1	ENST00000311181.4
ENSG00000171858	3549073	RPS21	ENST00000343986.8
ENSG00000099954	3549318	CECR2	ENST00000400585.6
ENSG00000224994	3549570	TRIM39	ENST00000456425.5
ENSG00000124535	3549795	WRNIP1	ENST00000380773.8
ENSG00000157045	3550036	NTAN1	ENST00000287706.7
ENSG00000185267	3550281	CDNF	ENST00000378442.5
ENSG00000150627	3550531	WDR17	ENST00000508596.5
ENSG00000213588	3550775	ZBTB9	ENST00000612775.1
ENSG00000126562	3550992	WNK4	ENST00000246914.9
ENSG00000135723	3551242	FHOD1	ENST00000569085.1
ENSG00000158457	3551485	TSPAN33	ENST00000486685.2
ENSG00000196604	3551731	POTEF	ENST00000409914.6
ENSG00000166920	3551796	C15orf48	ENST00000396650.6
ENSG00000168913	3552044	ENHO	ENST00000399775.2
ENSG00000174899	3552224	PQLC2L	ENST00000312275.9
ENSG00000175764	3552324	TTLL11	ENST00000486362.1
ENSG00000163687	3552579	DNASE1L3	ENST00000486455.5
ENSG00000091583	3552762	APOH	ENST00000205948.10
ENSG00000183054	3552961	RGPD6	ENST00000463822.1
ENSG00000274276	3553206	CBSL	ENST00000624691.3
ENSG00000205279	3553442	CTXN3	ENST00000379445.7
ENSG00000242362	3553507	CT47A2	ENST00000458218.3
ENSG00000007402	3553573	CACNA2D2	ENST00000423994.6
ENSG00000108510	3553832	MED13	ENST00000397786.6
ENSG00000276430	3554076	FAM25C	ENST00000617224.2
ENSG00000264717	3554233	NPY4R2	ENST00000576178.6
ENSG00000147996	3554415	CBWD5	ENST00000441808.5
ENSG00000161905	3554656	ALOX15	ENST00000570836.5
ENSG00000110031	3554888	LPXN	ENST00000530561.5
ENSG00000169903	3555130	TM4SF4	ENST00000305354.4
ENSG00000276879	3555375	IFI27L2	ENST00000631101.1
ENSG00000164074	3555620	ABHD18	ENST00000645843.1
ENSG00000205221	3555865	VIT	ENST00000379242.7
ENSG00000185008	3555945	ROBO2	ENST00000487694.7
ENSG00000109685	3556116	NSD2	ENST00000508803.5
ENSG00000162961	3556360	DPY30	ENST00000446765.5
ENSG00000231286	3556602	HLA-DQB1	ENST00000472708.5
ENSG00000152254	3556733	G6PC2	ENST00000375363.7
ENSG00000148429	3556920	USP6NL	ENST00000609104.5
ENSG00000120519	3557164	SLC10A7	ENST00000432059.6
ENSG00000115539	3557416	PDCL3	ENST00000264254.10
ENSG00000183148	3557660	ANKRD20A2	ENST00000377601.2
ENSG00000006282	3557849	SPATA20	ENST00000504334.5
ENSG00000274843	3558094	MUC20	ENST00000631327.2
ENSG00000169989	3558337	TIGD4	ENST00000304337.2
ENSG00000164294	3558597	GPX8	ENST00000503787.5
ENSG00000130312	3558839	MRPL34	ENST00000595444.1
ENSG00000136110	3559085	CNMD	ENST00000448904.6
ENSG00000173227	3559248	SYT12	ENST00000393946.6
ENSG00000264668	3559488	AC138696.1	ENST00000522452.1
ENSG00000197641	3559657	SERPINB13	ENST00000431153.5
ENSG00000181638	3559743	ZFP41	ENST00000520584.5
ENSG00000205116	3559993	TMEM88B	ENST00000378821.3
ENSG00000198873	3560076	GRK5	ENST00000392870.2
ENSG00000103260	3560321	METRN	ENST00000568223.6
ENSG00000127663	3560565	KDM4B	ENST00000588337.5
ENSG00000101292	3560808	PROKR2	ENST00000217270.3
ENSG00000102243	3560907	VGLL1	ENST00000370634.7
ENSG00000170209	3561127	ANKK1	ENST00000303941.3
ENSG00000213465	3561370	ARL2	ENST00000246747.8
ENSG00000206476	3561612	VARS2	ENST00000452966.5
ENSG00000107643	3561783	MAPK8	ENST00000432379.5
ENSG00000179477	3562027	ALOX12B	ENST00000319144.4
ENSG00000142319	3562264	SLC6A3	ENST00000270349.11
ENSG00000205846	3562525	CLEC6A	ENST00000382073.3
ENSG00000084754	3562591	HADHA	ENST00000380649.7
ENSG00000139687	3562835	RB1	ENST00000267163.5
ENSG00000036565	3563077	SLC18A1	ENST00000265808.11
ENSG00000224544	3563178	PSORS1C2	ENST00000458589.2
ENSG00000100312	3563327	ACR	ENST00000533930.1
ENSG00000172232	3563558	AZU1	ENST00000592205.5
ENSG00000178607	3563754	ERN1	ENST00000433197.3
ENSG00000166869	3563998	CHP2	ENST00000300113.2
ENSG00000138696	3564246	BMPR1B	ENST00000515059.5
ENSG00000186591	3564432	UBE2H	ENST00000355621.7
ENSG00000205863	3564676	C1QTNF9B	ENST00000382140.3
ENSG00000171311	3564827	EXOSC1	ENST00000370902.7
ENSG00000089050	3565071	RBBP9	ENST00000337227.8
ENSG00000162426	3565319	SLC45A1	ENST00000471889.5
ENSG00000067082	3565577	KLF6	ENST00000461124.1
ENSG00000114790	3565820	ARHGEF26	ENST00000356448.8
ENSG00000102239	3566074	BRS3	ENST00000370648.3
ENSG00000106086	3566206	PLEKHA8	ENST00000483799.5
ENSG00000006606	3566452	CCL26	ENST00000005180.8
ENSG00000206208	3566675	TAPBP	ENST00000495024.5
ENSG00000144730	3566924	IL17RD	ENST00000296318.11
ENSG00000156920	3567182	ADGRG4	ENST00000394143.5
ENSG00000263263	3567302	KRTAP9-6	ENST00000576511.1
ENSG00000133661	3567420	SFTPD	ENST00000372292.7
ENSG00000135698	3567569	MPHOSPH6	ENST00000563100.5
ENSG00000262542	3567816	KRTAP29-1	ENST00000574737.1
ENSG00000081307	3567885	UBA5	ENST00000356232.8
ENSG00000132664	3568129	POLR3F	ENST00000377603.4
ENSG00000088881	3568374	EBF4	ENST00000449079.7
ENSG00000263090	3568629	KRTAP9-2	ENST00000572513.1
ENSG00000102103	3568697	PQBP1	ENST00000447146.6
ENSG00000106399	3568940	RPA3	ENST00000223129.8
ENSG00000185028	3569183	LRRC14B	ENST00000328278.3
ENSG00000241534	3569284	CFB	ENST00000455591.5
ENSG00000138175	3569526	ARL3	ENST00000260746.5
ENSG00000285283	3569770	AL035078.4	ENST00000530348.5
ENSG00000125731	3569855	SH2D3A	ENST00000597168.1
ENSG00000049449	3570101	RCN1	ENST00000054950.3
ENSG00000242247	3570343	ARFGAP3	ENST00000263245.9
ENSG00000213931	3570590	HBE1	ENST00000380237.5
ENSG00000086696	3570670	HSD17B2	ENST00000563491.5
ENSG00000154734	3570916	ADAMTS1	ENST00000284984.7
ENSG00000181381	3571085	DDX60L	ENST00000510590.1
ENSG00000085231	3571330	AK6	ENST00000380822.8
ENSG00000103257	3571572	SLC7A5	ENST00000565644.5
ENSG00000049249	3571817	TNFRSF9	ENST00000377507.7
ENSG00000168610	3572076	STAT3	ENST00000264657.9
ENSG00000181074	3572321	OR52N4	ENST00000641350.1
ENSG00000269502	3572438	DMRTC1	ENST00000622727.4
ENSG00000106948	3572690	AKNA	ENST00000374088.7
ENSG00000261852	3572933	KRTAP2-1	ENST00000571136.1
ENSG00000101074	3573001	R3HDML	ENST00000217043.2
ENSG00000197296	3573231	FITM2	ENST00000396825.3
ENSG00000281489	3573476	OR2T7	ENST00000626892.1
ENSG00000196378	3573541	ZNF34	ENST00000343459.8
ENSG00000278659	3573790	OR2T6	ENST00000612137.1
ENSG00000130307	3573855	USHBP1	ENST00000252597.7
ENSG00000270898	3574099	GPR75-ASB3	ENST00000406625.5
ENSG00000270647	3574185	TAF15	ENST00000603067.5
ENSG00000067840	3574429	PDZD4	ENST00000164640.8
ENSG00000278229	3574654	RPS17	ENST00000617731.2
ENSG00000163611	3574896	SPICE1	ENST00000295872.8
ENSG00000174501	3575140	ANKRD36C	ENST00000456556.5
ENSG00000282107	3575392	TMEM255B	ENST00000631591.1
ENSG00000146872	3575475	TLK2	ENST00000582809.5
ENSG00000224103	3575719	HLA-DPA1	ENST00000415247.6
ENSG00000198169	3575993	ZNF251	ENST00000524394.2
ENSG00000067842	3576247	ATP2B3	ENST00000349466.6
ENSG00000049245	3576313	VAMP3	ENST00000054666.10
ENSG00000206288	3576557	SLC39A7	ENST00000414916.5
ENSG00000275974	3576802	PPIAL4F	ENST00000369222.5
ENSG00000119537	3576869	KDSR	ENST00000645214.2
ENSG00000236271	3577112	FLOT1	ENST00000430843.5
ENSG00000124212	3577353	PTGIS	ENST00000244043.4
ENSG00000156042	3577607	CFAP70	ENST00000462684.5
ENSG00000104324	3577855	CPQ	ENST00000220763.9
ENSG00000147872	3578107	PLIN2	ENST00000464326.1
ENSG00000179761	3578350	PIPOX	ENST00000466889.5
ENSG00000166321	3578611	NUDT13	ENST00000357321.8
ENSG00000082996	3578856	RNF13	ENST00000392894.7
ENSG00000119421	3579101	NDUFA8	ENST00000373768.3
ENSG00000171206	3579346	TRIM8	ENST00000643376.1
ENSG00000255552	3579587	LY6G6E	ENST00000409239.5
ENSG00000132801	3579753	ZSWIM3	ENST00000255152.2
ENSG00000145949	3580008	MYLK4	ENST00000647417.1
ENSG00000224383	3580268	PRR29	ENST00000577953.5
ENSG00000100335	3580525	MIEF1	ENST00000464629.5
ENSG00000137509	3580768	PRCP	ENST00000313010.7
ENSG00000134363	3581012	FST	ENST00000256759.7
ENSG00000144283	3581175	PKP4	ENST00000426248.7
ENSG00000187537	3581416	POTEG	ENST00000547848.5
ENSG00000117122	3581498	MFAP2	ENST00000375534.7
ENSG00000122545	3581734	SEPT7	ENST00000635172.1
ENSG00000198663	3581977	C6orf89	ENST00000359359.6
ENSG00000219438	3582224	FAM19A5	ENST00000402357.5
ENSG00000095777	3582484	MYO3A	ENST00000642920.1
ENSG00000175792	3582698	RUVBL1	ENST00000585057.5
ENSG00000124772	3582941	CPNE5	ENST00000459703.5
ENSG00000275013	3583201	PRAME	ENST00000617728.4
ENSG00000065883	3583315	CDK13	ENST00000181839.9
ENSG00000125846	3583560	ZNF133	ENST00000377671.7
ENSG00000006451	3583805	RALA	ENST00000005257.6
ENSG00000107581	3584048	EIF3A	ENST00000369144.7
ENSG00000186566	3584293	GPATCH8	ENST00000335500.8
ENSG00000124370	3584540	MCEE	ENST00000413592.5
ENSG00000230594	3584784	CT47A4	ENST00000415858.3
ENSG00000120992	3584850	LYPLA1	ENST00000316963.7
ENSG00000237957	3585094	CT47A5	ENST00000439466.3
ENSG00000180767	3585160	CHST13	ENST00000319340.6
ENSG00000182103	3585401	FAM181B	ENST00000329203.4
ENSG00000282130	3585536	NSMCE3	ENST00000631973.1
ENSG00000224264	3585781	VARS	ENST00000473229.1
ENSG00000276684	3586030	RDH13	ENST00000622378.1
ENSG00000149474	3586274	KAT14	ENST00000464792.1
ENSG00000140987	3586514	ZSCAN32	ENST00000571285.1
ENSG00000100249	3586759	C22orf31	ENST00000216071.4
ENSG00000163832	3586861	ELP6	ENST00000296149.8
ENSG00000154646	3587103	TMPRSS15	ENST00000284885.7
ENSG00000225526	3587171	MKRN2OS	ENST00000567514.1
ENSG00000107404	3587416	DVL1	ENST00000378891.9
ENSG00000184828	3587660	ZBTB7C	ENST00000535628.6
ENSG00000154743	3587907	TSEN2	ENST00000446004.5
ENSG00000231945	3588151	VARS	ENST00000425144.5
ENSG00000101265	3588393	RASSF2	ENST00000478553.1
ENSG00000185619	3588653	PCGF3	ENST00000419774.5
ENSG00000101417	3588898	PXMP4	ENST00000409299.7
ENSG00000151611	3589141	MMAA	ENST00000648441.1
ENSG00000163608	3589385	NEPRO	ENST00000314400.9
ENSG00000125871	3589628	MGME1	ENST00000377710.9
ENSG00000156172	3589870	C8orf37	ENST00000286688.5
ENSG00000176895	3590125	OR51A7	ENST00000641490.1
ENSG00000225312	3590191	HSD17B8	ENST00000454191.2
ENSG00000145990	3590439	GFOD1	ENST00000379284.1
ENSG00000075240	3590695	GRAMD4	ENST00000447351.5
ENSG00000115041	3590940	KCNIP3	ENST00000295225.9
ENSG00000163705	3591187	FANCD2OS	ENST00000431315.5
ENSG00000206531	3591350	CD200R1L	ENST00000398214.5
ENSG00000144043	3591418	TEX261	ENST00000272438.8
ENSG00000149970	3591663	CNKSR2	ENST00000642501.1
ENSG00000145425	3591921	RPS3A	ENST00000274065.8
ENSG00000159267	3592166	HLCS	ENST00000336648.8
ENSG00000109686	3592410	SH3D19	ENST00000604922.1
ENSG00000091128	3592655	LAMB4	ENST00000205386.8
ENSG00000239306	3592838	RBM14	ENST00000310137.4
ENSG00000284461	3593083	AC027644.4	ENST00000503687.2
ENSG00000136404	3593281	TM6SF1	ENST00000322019.13
ENSG00000156006	3593429	NAT2	ENST00000286479.3
ENSG00000198301	3593672	SDAD1	ENST00000502543.5
ENSG00000278086	3593915	GU182347.1	ENST00000618755.1
ENSG00000275306	3593985	KIR2DS1	ENST00000613951.1
ENSG00000036054	3594052	TBC1D23	ENST00000485687.5
ENSG00000114125	3594298	RNF7	ENST00000273480.3
ENSG00000064393	3594540	HIPK2	ENST00000406875.7
ENSG00000172058	3594789	SERF1A	ENST00000317633.13
ENSG00000197324	3595043	LRP10	ENST00000359591.8
ENSG00000165828	3595286	PRAP1	ENST00000433452.5
ENSG00000136738	3595527	STAM	ENST00000377524.7
ENSG00000274726	3595768	ARHGEF10	ENST00000619613.4
ENSG00000177383	3596016	MAGEF1	ENST00000317897.4
ENSG00000166250	3596260	CLMP	ENST00000448775.3
ENSG00000176401	3596514	EID2B	ENST00000326282.4
ENSG00000134333	3596769	LDHA	ENST00000422447.7
ENSG00000123364	3597013	HOXC13	ENST00000243056.4
ENSG00000140534	3597113	TICRR	ENST00000268138.11
ENSG00000053254	3597360	FOXN3	ENST00000557572.1
ENSG00000163682	3597605	RPL9	ENST00000645496.1
ENSG00000025772	3597845	TOMM34	ENST00000372813.3
ENSG00000160307	3598090	S100B	ENST00000291700.8
ENSG00000172007	3598187	RAB33B	ENST00000507271.1
ENSG00000100376	3598438	FAM118A	ENST00000491671.1
ENSG00000155011	3598684	DKK2	ENST00000285311.7
ENSG00000152952	3598748	PLOD2	ENST00000461497.5
ENSG00000143127	3598992	ITGA10	ENST00000369304.7
ENSG00000072315	3599252	TRPC5	ENST00000262839.2
ENSG00000144711	3599335	IQSEC1	ENST00000273221.8
ENSG00000118197	3599580	DDX59	ENST00000447706.6
ENSG00000114270	3599824	COL7A1	ENST00000470076.1
ENSG00000185245	3600068	GP1BA	ENST00000329125.5
ENSG00000177694	3600325	NAALADL2	ENST00000482228.5
ENSG00000189350	3600583	TOGARAM2	ENST00000401723.5
ENSG00000189108	3600850	IL1RAPL2	ENST00000372582.5
ENSG00000157103	3600918	SLC6A1	ENST00000646702.1
ENSG00000125531	3601151	FNDC11	ENST00000611891.1
ENSG00000167751	3601400	KLK2	ENST00000593493.5
ENSG00000125414	3601605	MYH2	ENST00000532183.6
